id,tagged_sentence
5547,"[('No', 'AT'), ('one', 'CD'), ('seriously', 'RB'), ('contends', 'VB'), (',', ','), ('of', 'IN'), ('course', 'NN'), (',', ','), ('that', 'CS'), ('the', 'AT'), ('domineering', 'VB'), ('wife', 'NN'), ('is', 'BE'), (',', ','), ('sexually', 'RB'), ('speaking', 'VB'), (',', ','), ('a', 'AT'), ('new', 'JJ'), ('character', 'NN'), ('in', 'IN'), ('our', 'PP'), ('world', 'NN'), ('.', '.')]"
5549,"[('D', 'NN'), ('.', '.')]"
5556,"[('He', 'PP'), ('turned', 'VB'), ('unsmilingly', 'NN'), ('to', 'IN'), ('Rachel', 'NP'), ('.', '.')]"
5559,"[('Overriding', 'NN'), ('of', 'IN'), ('mayoral', 'AT'), ('veto', 'NN'), ('on', 'IN'), ('budget', 'NN'), ('changes', 'NN'), ('will', 'MD'), ('require', 'VB'), ('concurrence', 'NN'), ('by', 'IN'), ('board', 'NN'), ('and', 'CC'), ('Council', 'NN'), (',', ','), ('and', 'CC'), ('a', 'AT'), ('two-thirds', 'NN'), ('vote', 'NN'), ('.', '.')]"
5560,"[('``', '``'), ('Take', 'VB'), ('them', 'PP'), (""''"", ""''""), (',', ','), ('I', 'PP'), ('said', 'VB'), ('.', '.')]"
5563,"[('We', 'PP'), ('call', 'VB'), ('them', 'PP'), ('lay-sisters', 'NN'), ('and', 'CC'), ('they', 'PP'), ('go', 'VB'), ('among', 'IN'), ('the', 'AT'), ('Eskimos', 'NP'), ('making', 'VB'), ('friends', 'NN'), ('and', 'CC'), ('bringing', 'VB'), ('the', 'AT'), ('light', 'NN'), ('.', '.')]"
5565,"[('Keane', 'NP'), ('left', 'VB'), (',', ','), ('within', 'IN'), ('three', 'CD'), ('days', 'NN'), ('.', '.')]"
5569,"[('Hudson', 'NP'), ('deposed', 'NP'), ('Juet', 'NP'), ('and', 'CC'), ('cut', 'VB'), ('his', 'PP'), ('pay', 'VB'), ('.', '.')]"
5572,"[('Oh', 'UH'), ('yes', 'RB'), (',', ','), (""he'd"", 'PP'), ('talked', 'VB'), ('about', 'IN'), ('doing', 'VB'), ('so', 'RB'), ('.', '.')]"
5573,"[('Perhaps', 'RB'), ('she', 'PP'), ('had', 'HV'), ('no', 'AT'), ('reason', 'NN'), ('to', 'TO'), ('fear', 'VB'), ('these', 'DT'), ('trees', 'NN'), ('that', 'WP'), ('whispered', 'VB'), ('their', 'PP'), ('secrets', 'NN'), ('above', 'IN'), ('her', 'PP'), ('head', 'NN'), ('as', 'CS'), ('she', 'PP'), ('passed', 'VB'), ('.', '.')]"
5574,"[('to', 'IN'), ('her', 'PP'), (',', ','), ('each', 'DT'), ('of', 'IN'), ('her', 'PP'), ('dolls', 'NN'), ('was', 'BE'), ('a', 'AT'), ('real', 'JJ'), ('person', 'NN'), ('with', 'IN'), ('a', 'AT'), ('living', 'NN'), ('heart', 'NN'), ('.', '.')]"
5575,"[('After', 'IN'), ('a', 'AT'), ('while', 'NN'), ('the', 'AT'), ('signal', 'NN'), ('became', 'VB'), ('a', 'AT'), ('buzz', 'NN'), ('and', 'CC'), ('I', 'PP'), ('knew', 'VB'), ('he', 'PP'), ('was', 'BE'), ('behind', 'IN'), ('me', 'PP'), ('.', '.')]"
5576,"[('Docherty', 'NP'), ('was', 'BE'), ('damned', 'VB'), ('if', 'CS'), ('he', 'PP'), ('would', 'MD'), ('make', 'VB'), ('a', 'AT'), ('fool', 'NN'), ('of', 'IN'), ('himself', 'PP'), ('again', 'RB'), ('the', 'AT'), ('way', 'NN'), ('he', 'PP'), ('had', 'HV'), ('earlier', 'RB'), ('over', 'IN'), ('the', 'AT'), ('laundry', 'NN'), ('truck', 'NN'), ('.', '.')]"
5577,"[('Much', 'AP'), ('as', 'CS'), ('he', 'PP'), ('abhorred', 'JJ'), ('slavery', 'NN'), (',', ','), ('Lincoln', 'NP'), ('was', 'BE'), ('always', 'RB'), ('willing', 'JJ'), ('to', 'TO'), ('concede', 'VB'), ('to', 'IN'), ('each', 'DT'), ('``', '``'), ('slave', 'NN'), ('state', 'NN'), (""''"", ""''""), ('the', 'AT'), ('right', 'NN'), ('to', 'TO'), ('decide', 'VB'), ('independently', 'RB'), ('whether', 'CS'), ('to', 'TO'), ('continue', 'VB'), ('or', 'CC'), ('end', 'NN'), ('it', 'PP'), ('.', '.')]"
5578,"[('But', 'CC'), ('when', 'WR'), ('Gloriana', 'NP'), ('rides', 'NN'), ('with', 'IN'), ('them', 'PP'), ('they', 'PP'), ('also', 'RB'), ('have', 'HV'), ('to', 'TO'), ('take', 'VB'), ('the', 'AT'), ('two', 'CD'), ('girls', 'NN'), ('who', 'WP'), ('usually', 'RB'), ('ride', 'VB'), ('with', 'IN'), ('her', 'PP'), (',', ','), ('so', 'CS'), ('the', 'AT'), ('little', 'JJ'), ('car', 'NN'), (""isn't"", 'BE'), ('big', 'JJ'), ('enough', 'AP'), ('.', '.')]"
5579,"[('Then', 'RB'), ('they', 'PP'), ('returned', 'VB'), ('to', 'IN'), ('their', 'PP'), ('hotel', 'NN'), ('and', 'CC'), ('got', 'VB'), ('ready', 'JJ'), ('for', 'IN'), ('bed', 'NN'), ('.', '.')]"
5582,"[('This', 'DT'), ('transformation', 'NN'), ('is', 'BE'), ('uniquely', 'RB'), ('determined', 'VB'), ('by', 'IN'), ('Af', 'NN'), ('and', 'CC'), ('we', 'PP'), ('therefore', 'RB'), ('speak', 'VB'), ('of', 'IN'), ('the', 'AT'), ('process', 'NN'), ('as', 'CS'), ('deterministic', 'JJ'), ('.', '.')]"
5584,"[('We', 'PP'), ('expected', 'VB'), (',', ','), ('in', 'IN'), ('short', 'JJ'), (',', ','), ('that', 'CS'), ('most', 'AP'), ('of', 'IN'), ('the', 'AT'), ('world', 'NN'), ('would', 'MD'), ('make', 'VB'), ('itself', 'PP'), ('over', 'RP'), ('in', 'IN'), ('our', 'PP'), ('image', 'NN'), ('and', 'CC'), ('that', 'CS'), ('it', 'PP'), ('would', 'MD'), ('be', 'BE'), ('relatively', 'QL'), ('simple', 'JJ'), (',', ','), ('from', 'IN'), ('such', 'AB'), ('a', 'AT'), ('position', 'NN'), (',', ','), ('to', 'IN'), ('deal', 'NN'), ('with', 'IN'), ('the', 'AT'), ('localized', 'JJ'), ('aberrations', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Soviet', 'NN'), ('Union', 'NN'), (""''"", ""''""), ('.', '.')]"
5585,"[('From', 'IN'), ('the', 'AT'), ('beginning', 'NN'), ('of', 'IN'), ('his', 'PP'), ('career', 'NN'), (',', ','), ('Patchen', 'NP'), ('has', 'HV'), ('adopted', 'VB'), ('an', 'AT'), ('anti-intellectual', 'JJ'), ('approach', 'NN'), ('to', 'IN'), ('poetry', 'NN'), ('.', '.')]"
5586,"[('By', 'IN'), ('such', 'JJ'), ('touches', 'NN'), ('the', 'AT'), ('pattern', 'NN'), ('takes', 'VB'), ('shape', 'NN'), ('.', '.')]"
5592,"[(""It's"", 'PP'), ('not', '*'), ('too', 'QL'), ('much', 'RB'), ('to', 'TO'), ('assume', 'VB'), ('that', 'CS'), ('you', 'PP'), ('will', 'MD'), ('have', 'HV'), ('a', 'AT'), ('more', 'QL'), ('lasting', 'VB'), ('interest', 'NN'), ('in', 'IN'), ('paper', 'NN'), ('hats', 'NN'), ('than', 'IN'), ('will', 'NN'), ('Mr.', 'NP'), ('Average', 'NN'), ('Citizen', 'NN'), ('.', '.')]"
5594,"[('but', 'CC'), ('consider', 'VB'), (',', ','), ('if', 'CS'), ('you', 'PP'), ('can', 'MD'), ('bear', 'VB'), ('it', 'PP'), (',', ','), ('what', 'WD'), ('might', 'MD'), ('have', 'HV'), ('happened', 'VB'), ('if', 'CS'), ('MacArthur', 'NN'), (',', ','), ('for', 'IN'), ('some', 'DT'), ('perverse', 'JJ'), (',', ','), ('undaunted', 'AT'), ('reason', 'NN'), (',', ','), ('had', 'HV'), ('made', 'VB'), ('the', 'AT'), ('same', 'AP'), ('remark', 'NN'), ('to', 'IN'), ('an', 'AT'), ('Eskimo', 'NP'), ('girl', 'NN'), ('in', 'IN'), ('Eskimo', 'NP'), ('.', '.')]"
5599,"[('Atonement', 'NN'), (',', ','), ('if', 'CS'), ('atonement', 'PP'), ('were', 'BE'), ('possible', 'JJ'), (',', ','), ('could', 'MD'), ('only', 'RB'), ('be', 'BE'), ('made', 'VB'), ('at', 'IN'), ('that', 'DT'), ('sacred', 'JJ'), (',', ','), ('sacrificial', 'AT'), ('basin', 'NN'), ('.', '.')]"
5600,"[('Well', 'UH'), (',', ','), ('what', 'WD'), ('did', 'DO'), ('that', 'DT'), ('matter', 'NN'), ('when', 'WR'), ('the', 'AT'), ('sun', 'NN'), ('was', 'BE'), ('shining', 'VB'), ('and', 'CC'), ('there', 'EX'), ('were', 'BE'), ('dreams', 'VB'), ('to', 'IN'), ('dream', 'NN'), ('about', 'RB'), ('?', '.'), ('?', '.')]"
5601,"[('Competitive', 'NN'), ('processes', 'NN'), ('for', 'IN'), ('preserving', 'VB'), ('meats', 'NN'), ('are', 'BE'), ('by', 'IN'), ('canning', 'VB'), ('and', 'CC'), ('freezing', 'VB'), ('.', '.')]"
5605,"[('I', 'PP'), (""don't"", 'DO'), ('mean', 'VB'), ('a', 'AT'), ('few', 'AP'), ('aesthetes', 'NN'), ('who', 'WP'), ('play', 'VB'), ('about', 'RB'), ('with', 'IN'), ('sensations', 'NN'), (',', ','), ('like', 'CS'), ('a', 'AT'), ('young', 'JJ'), ('prince', 'NN'), ('in', 'IN'), ('a', 'AT'), ('miniature', 'NN'), ('dabbling', 'VB'), ('his', 'PP'), ('hand', 'NN'), ('in', 'IN'), ('a', 'AT'), ('pool', 'NN'), ('.', '.')]"
5606,"[('The', 'AT'), ('land', 'NN'), (""wasn't"", 'BE'), ('all', 'AB'), ('Wilson', 'NP'), ('had', 'HV'), ('expected', 'VB'), ('of', 'IN'), ('it', 'PP'), ('.', '.')]"
5608,"[('The', 'AT'), ('whole', 'JJ'), ('thing', 'NN'), (',', ','), ('from', 'IN'), ('the', 'AT'), ('moment', 'NN'), ('when', 'WR'), ('they', 'PP'), ('jumped', 'VB'), ('heavily', 'RB'), ('off', 'IN'), ('the', 'AT'), ('trucks', 'NN'), (',', ','), ('spread', 'VB'), ('out', 'RP'), ('and', 'CC'), ('moved', 'VB'), ('into', 'IN'), ('position', 'NN'), ('just', 'RB'), ('behind', 'IN'), ('the', 'AT'), ('cover', 'NN'), ('of', 'IN'), ('that', 'DT'), ('slight', 'JJ'), ('rise', 'NN'), ('of', 'IN'), ('ground', 'NN'), ('and', 'CC'), ('then', 'RB'), ('jumped', 'VB'), ('off', 'RP'), (',', ','), ('took', 'VB'), ('maybe', 'RB'), ('between', 'IN'), ('twenty', 'CD'), ('and', 'CC'), ('thirty', 'CD'), ('minutes', 'NN'), ('.', '.')]"
5610,"[('A', 'AT'), ('16-year-old', 'NP'), ('Portland', 'NP'), ('businessman', 'NN'), ('and', 'CC'), ('his', 'PP'), ('Junior', 'JJ'), ('Achievement', 'NN'), ('company', 'NN'), (',', ','), ('have', 'HV'), ('been', 'BE'), ('judged', 'VB'), ('the', 'AT'), ('``', '``'), ('Company', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Year', 'NN'), (""''"", ""''""), ('in', 'IN'), ('national', 'JJ'), ('competition', 'NN'), ('completed', 'VB'), ('this', 'DT'), ('week', 'NN'), ('at', 'IN'), ('Ohio', 'NP'), ('State', 'NN'), ('University', 'NN'), (',', ','), ('Columbus', 'NP'), (',', ','), ('Ohio', 'NP'), ('.', '.')]"
5611,"[('A', 'AT'), ('tribute', 'NN'), ('to', 'IN'), ('midsummer', 'NN'), ('``', '``'), ('bang-sashes', 'UH'), (""''"", ""''""), ('seems', 'VB'), ('terribly', 'QL'), ('funny', 'JJ'), (',', ','), ('though', 'CS'), ('it', 'PP'), ('would', 'MD'), ('be', 'BE'), ('hard', 'JJ'), ('to', 'TO'), ('explain', 'VB'), ('why', 'WR'), ('.', '.')]"
5613,"[('These', 'DT'), ('three', 'CD'), ('were', 'BE'), ('much', 'QL'), ('alike', 'RB'), (':', 'IN'), ('lined', 'VB'), ('snake', 'NN'), ('(', '('), ('Tropidoclonion', 'CD'), (')', ')'), (',', ','), ('one', 'CD'), ('year', 'NN'), ('and', 'CC'), ('nine', 'CD'), ('months', 'NN'), (';', '.'), (';', '.')]"
5614,"[('I', 'PP'), ('played', 'VB'), ('on', 'IN'), ('it', 'PP'), ('my', 'PP'), ('secret', 'JJ'), ('songs', 'NN'), (',', ','), ('unexplained', 'JJ'), (',', ','), ('passionate', 'JJ'), ('and', 'CC'), ('peaceful', 'JJ'), (""''"", ""''""), ('.', '.')]"
5619,"[('investigation', 'NN'), ('of', 'IN'), ('respiratory', 'JJ'), ('diseases', 'NN'), ('of', 'IN'), ('laboratory', 'NN'), ('animals', 'NN'), (';', '.'), (';', '.')]"
5620,"[('General', 'JJ'), ('Motors', 'NN'), ('comprehensively', 'BE'), ('contended', 'VB'), ('that', 'CS'), ('the', 'AT'), ('Government', 'NN'), ('plan', 'NN'), ('would', 'MD'), ('not', '*'), ('be', 'BE'), ('``', '``'), ('in', 'IN'), ('the', 'AT'), ('public', 'JJ'), ('interest', 'NN'), (""''"", ""''""), ('as', 'CS'), ('required', 'VB'), ('by', 'IN'), ('the', 'AT'), ('mandate', 'NN'), ('of', 'IN'), ('this', 'DT'), ('Court', 'NN'), ('.', '.')]"
5622,"[('Like', 'CS'), ('a', 'AT'), ('man', 'NN'), ('making', 'VB'), ('a', 'AT'), ('deep', 'JJ'), ('dive', 'NN'), (',', ','), ('Greg', 'NP'), ('took', 'VB'), ('full', 'JJ'), ('breath', 'NN'), ('and', 'CC'), ('plunged', 'VB'), ('back', 'RB'), ('into', 'IN'), ('the', 'AT'), ('valley', 'NN'), ('.', '.')]"
5623,"[('Bordner', 'NN'), ('Hanover', 'NP'), ('(', '('), ('Tar', 'NN'), ('Heel-Betty', 'IN'), ('Mahone', 'CD'), (')', ')'), ('2:34', 'CD'), (';', '.'), (';', '.')]"
5625,"[('There', 'EX'), ('is', 'BE'), ('the', 'AT'), ('danger', 'NN'), ('that', 'CS'), ('the', 'AT'), ('questions', 'NN'), ('will', 'MD'), ('mean', 'VB'), ('different', 'JJ'), ('things', 'NN'), ('to', 'IN'), ('different', 'JJ'), ('respondents', 'NN'), ('.', '.')]"
5628,"[('During', 'IN'), ('1598', 'NN'), ('and', 'CC'), ('1599', 'VB'), ('he', 'PP'), ('made', 'VB'), ('``', '``'), ('manye', 'JJ'), ('Guiftes', 'NN'), ('of', 'IN'), ('myne', 'AT'), ('owne', 'JJ'), ('provision', 'NN'), ('bestowed', 'VB'), ('uppon', 'IN'), ('Cowrtiers', 'NN'), ('&', 'CC'), ('others', 'NN'), ('for', 'IN'), ('the', 'AT'), ('better', 'JJ'), ('effectinge', 'NN'), ('of', 'IN'), ('our', 'PP'), ('suites', 'NN'), ('in', 'IN'), ('hande', 'NN'), (""''"", ""''""), ('.', '.')]"
5630,"[('He', 'PP'), ('won', 'VB'), ('the', 'AT'), ('Masters', 'NN'), (',', ','), ('the', 'AT'), ('United', 'VB'), ('States', 'NN'), ('Open', 'NN'), ('and', 'CC'), ('a', 'AT'), ('record', 'NN'), ('$80,738', 'NN'), ('in', 'IN'), ('prize', 'NN'), ('money', 'NN'), ('.', '.')]"
5632,"[('Wants', 'NN'), ('to', 'IN'), ('look', 'NN'), ('up', 'IN'), ('something', 'PN'), ('in', 'IN'), ('the', 'AT'), ('newspaper', 'NN'), ('files', 'NN'), (',', ','), ('so', 'RB'), (""don't"", 'DO'), ('lock', 'VB'), ('him', 'PP'), ('in', 'IN'), ('here', 'RB'), (""''"", ""''""), ('.', '.')]"
5635,"[('He', 'PP'), ('caught', 'VB'), ('up', 'RP'), ('with', 'IN'), ('me', 'PP'), ('once', 'RB'), ('and', 'CC'), ('grabbed', 'VB'), ('me', 'PP'), (',', ','), ('but', 'CC'), ('I', 'PP'), ('was', 'BE'), ('all', 'AB'), ('covered', 'VB'), ('with', 'IN'), ('zing', 'NP'), ('--', '--'), (""it's"", 'PP'), ('very', 'QL'), ('slippery', 'JJ'), (',', ','), ('you', 'PP'), ('know', 'VB'), (""''"", ""''""), ('.', '.')]"
5636,"[('There', 'EX'), ('are', 'BE'), ('authorized', 'VB'), ('to', 'TO'), ('be', 'BE'), ('appropriated', 'VB'), ('such', 'JJ'), ('sums', 'NN'), (',', ','), ('to', 'TO'), ('remain', 'VB'), ('available', 'JJ'), ('until', 'CS'), ('expended', 'VB'), (',', ','), ('as', 'CS'), ('may', 'MD'), ('be', 'BE'), ('necessary', 'JJ'), (',', ','), ('but', 'CC'), ('not', '*'), ('more', 'RB'), ('than', 'IN'), ('$75,000,000', 'NN'), ('in', 'IN'), ('all', 'AB'), (',', ','), ('(', '('), ('A', 'NP'), (')', ')'), ('to', 'TO'), ('carry', 'VB'), ('out', 'IN'), ('the', 'AT'), ('provisions', 'NN'), ('of', 'IN'), ('this', 'DT'), ('Act', 'NN'), ('during', 'IN'), ('the', 'AT'), ('fiscal', 'JJ'), ('years', 'NN'), ('1962', 'CD'), ('to', 'IN'), ('1967', 'CD'), (',', ','), ('inclusive', 'JJ'), (';', '.'), (';', '.')]"
5639,"[('``', '``'), ('I', 'PP'), ('know', 'VB'), ('what', 'WD'), ('we', 'PP'), ('can', 'MD'), ('do', 'DO'), (""''"", ""''""), (',', ','), ('I', 'PP'), ('said', 'VB'), ('.', '.')]"
5640,"[('``', '``'), (""It's"", 'PP'), ('a', 'AT'), ('little', 'JJ'), ('contest', 'NN'), ('Martin', 'NP'), ('and', 'CC'), ('I', 'PP'), ('have', 'HV'), (""''"", ""''""), (',', ','), ('she', 'PP'), ('would', 'MD'), ('begin', 'VB'), ('gaily', 'RB'), (',', ','), ('carrying', 'VB'), ('the', 'AT'), ('anecdote', 'NN'), ('through', 'IN'), ('a', 'AT'), ('frothy', 'JJ'), ('and', 'CC'), ('deceptive', 'JJ'), ('course', 'NN'), ('.', '.')]"
5641,"[('It', 'PP'), ('also', 'RB'), ('implied', 'VB'), ('that', 'CS'), ('Paul', 'NP'), ('Bang-Jensen', 'NP'), ('had', 'HV'), ('been', 'BE'), ('irresponsible', 'JJ'), ('.', '.')]"
5643,"[('In', 'IN'), ('other', 'AP'), ('words', 'NN'), ('the', 'AT'), ('burden', 'NN'), ('of', 'IN'), ('pleading', 'VB'), ('clearly', 'RB'), ('rested', 'VB'), ('upon', 'IN'), ('the', 'AT'), ('pleader', 'NN'), ('by', 'IN'), ('state', 'NN'), ('law', 'NN'), ('.', '.')]"
5644,"[('Ekstrohm', 'NP'), ('shouldered', 'VB'), ('his', 'PP'), ('way', 'NN'), ('outside', 'NN'), ('and', 'CC'), ('scanned', 'VB'), ('the', 'AT'), ('veldt', 'NN'), ('.', '.')]"
5646,"[('Carl', 'NP'), ('Kauffeld', 'NP'), ('has', 'HV'), ('written', 'VB'), ('to', 'IN'), ('me', 'PP'), ('of', 'IN'), ('sexual', 'JJ'), ('activity', 'NN'), ('in', 'IN'), ('February', 'NP'), ('1943', 'CD'), ('of', 'IN'), ('young', 'JJ'), ('born', 'VB'), ('in', 'IN'), ('March', 'NP'), ('1940', 'CD'), ('.', '.')]"
5647,"[('We', 'PP'), (""can't"", 'MD'), ('think', 'VB'), ('of', 'IN'), ('anyone', 'PN'), ('else', 'RB'), ('who', 'WP'), ('would', 'MD'), ('want', 'VB'), ('to', 'IN'), ('separate', 'JJ'), ('serious', 'JJ'), ('candidates', 'NN'), ('from', 'IN'), ('other', 'AP'), ('candidates', 'NN'), (',', ','), ('either', 'RB'), ('.', '.')]"
5648,"[('They', 'PP'), ('know', 'VB'), ('it', 'PP'), ('is', 'BE'), ('the', 'AT'), ('chief', 'JJ'), ('ingredient', 'NN'), ('in', 'IN'), ('gallstones', 'NN'), ('.', '.')]"
5653,"[('The', 'AT'), ('interior', 'JJ'), ('designer', 'NN'), (',', ','), ('then', 'RB'), (',', ','), ('must', 'MD'), ('first', 'RB'), ('be', 'BE'), ('an', 'AT'), ('artist', 'NN'), ('but', 'CC'), ('also', 'RB'), ('understand', 'VB'), ('carpentry', 'NN'), ('and', 'CC'), ('painting', 'NN'), ('and', 'CC'), ('lighting', 'NN'), ('and', 'CC'), ('plumbing', 'NN'), ('and', 'CC'), ('finance', 'NN'), ('.', '.')]"
5655,"[('Then', 'RB'), ('trim', 'VB'), ('the', 'AT'), ('excess', 'NN'), ('.', '.')]"
5664,"[('His', 'PP'), ('broad', 'JJ'), ('reading', 'NN'), ('took', 'VB'), ('him', 'PP'), ('into', 'IN'), ('certain', 'JJ'), ('by-ways', 'NN'), ('of', 'IN'), ('religion', 'NN'), ('and', 'CC'), ('the', 'AT'), ('subject', 'NN'), ('of', 'IN'), ('religion', 'NN'), ('began', 'VB'), ('to', 'TO'), ('fascinate', 'VB'), ('him', 'PP'), ('.', '.')]"
5666,"[('Then', 'RB'), ('the', 'AT'), ('nigger', 'NN'), ('boy', 'NN'), ('turned', 'VB'), ('back', 'NN'), ('and', 'CC'), ('he', 'PP'), ('was', 'BE'), ('alone', 'RB'), ('.', '.')]"
5671,"[('These', 'DT'), ('arrangements', 'NN'), ('are', 'BE'), (',', ','), ('in', 'IN'), ('our', 'PP'), ('opinion', 'NN'), (',', ','), ('very', 'QL'), ('favorable', 'JJ'), ('to', 'IN'), ('Leesona', 'NP'), ('.', '.')]"
5674,"[('Already', 'RB'), ('firmly', 'RB'), ('implanted', 'VB'), ('internally', 'RB'), (',', ','), ('it', 'PP'), ('is', 'BE'), ('a', 'AT'), ('growing', 'VB'), ('factor', 'NN'), ('in', 'IN'), ('external', 'JJ'), ('matters', 'NN'), ('.', '.')]"
5675,"[('Perhaps', 'RB'), ('present', 'JJ'), ('writers', 'NN'), ('hypnotically', 'BE'), ('cling', 'VB'), ('to', 'IN'), ('the', 'AT'), ('older', 'JJ'), ('order', 'NN'), ('because', 'CS'), ('they', 'PP'), ('consider', 'VB'), ('it', 'PP'), ('useful', 'JJ'), ('and', 'CC'), ('reliable', 'JJ'), ('through', 'IN'), ('repeated', 'VB'), ('testings', 'NN'), ('over', 'IN'), ('the', 'AT'), ('decades', 'NN'), ('.', '.')]"
5676,"[('``', '``'), ('I', 'PP'), ('mean', 'VB'), (',', ','), ('we', 'PP'), (""don't"", 'DO'), ('have', 'HV'), ('any', 'DT'), ('way', 'NN'), ('to', 'TO'), ('get', 'VB'), ('there', 'RB'), ('and', 'CC'), ('we', 'PP'), (""can't"", 'MD'), ('expect', 'VB'), ('you', 'PP'), ('to', 'TO'), ('quit', 'VB'), ('work', 'NN'), ('just', 'RB'), ('to', 'TO'), ('take', 'VB'), ('us', 'PP'), ('to', 'IN'), ('town', 'NN'), (""''"", ""''""), ('.', '.')]"
5677,"[('By', 'IN'), ('both', 'AB'), ('standards', 'NN'), ('Thomas', 'NP'), ('had', 'HV'), ('the', 'AT'), ('right', 'NN'), ('to', 'TO'), ('be', 'BE'), ('proud', 'JJ'), ('.', '.')]"
5680,"[('He', 'PP'), ('has', 'HV'), ('said', 'VB'), (',', ','), ('``', '``'), ('Behold', 'UH'), (',', ','), ('I', 'PP'), ('stand', 'VB'), ('at', 'IN'), ('the', 'AT'), ('door', 'NN'), (',', ','), ('and', 'CC'), ('knock', 'VB'), (':', ':'), ('if', 'CS'), ('any', 'DT'), ('man', 'NN'), ('hear', 'VB'), ('my', 'PP'), ('voice', 'NN'), (',', ','), ('and', 'CC'), ('open', 'VB'), ('the', 'AT'), ('door', 'NN'), (',', ','), ('I', 'PP'), ('will', 'MD'), ('come', 'VB'), ('in', 'IN'), ('to', 'IN'), ('him', 'PP'), (',', ','), ('and', 'CC'), ('will', 'MD'), ('sup', 'VB'), ('with', 'IN'), ('him', 'PP'), (',', ','), ('and', 'CC'), ('he', 'PP'), ('with', 'IN'), ('me', 'PP'), (""''"", ""''""), ('(', '('), ('Revelation', 'NN'), ('3:20', '.'), (':', '.'), (':', '.')]"
5681,"[('If', 'CS'), ('you', 'PP'), (""don't"", 'DO'), ('own', 'VB'), ('a', 'AT'), ('planer', 'NN'), ('and', 'CC'), (""don't"", 'DO'), ('want', 'VB'), ('to', 'TO'), ('buy', 'VB'), ('one', 'CD'), (',', ','), (""it's"", 'PP'), ('well', 'JJ'), ('worth', 'NN'), ('renting', 'VB'), ('.', '.')]"
5682,"[('Telling', 'NN'), ('you', 'PP'), (""''"", ""''""), ('!', '.'), ('!', '.')]"
5683,"[('Gazing', 'VB'), ('too', 'QL'), ('long', 'JJ'), ('at', 'IN'), ('the', 'AT'), ('scenery', 'NN'), ('could', 'MD'), ('be', 'BE'), ('tiring', 'VB'), (',', ','), ('so', 'CS'), ('halts', 'PP'), ('were', 'BE'), ('contrived', 'VB'), ('between', 'IN'), ('meals', 'NN'), ('.', '.')]"
5684,"[('For', 'IN'), ('example', 'NN'), (',', ','), ('No.', 'NN'), ('56', 'CD'), ('printed', 'VB'), ('the', 'AT'), ('patent', 'NN'), ('giving', 'VB'), ('the', 'AT'), ('Electoral', 'JJ'), ('Prince', 'NN'), ('the', 'AT'), ('title', 'NN'), ('of', 'IN'), ('Duke', 'NN'), ('of', 'IN'), ('Cambridge', 'NP'), ('.', '.')]"
5686,"[('He', 'PP'), ('indicates', 'VB'), ('that', 'CS'), ('he', 'PP'), ('has', 'HV'), ('none', 'PN'), ('of', 'IN'), ('the', 'AT'), (',', ','), ('disciplines', 'NN'), ('that', 'CS'), ('criticism', 'NN'), ('requires', 'VB'), (',', ','), ('including', 'IN'), ('education', 'NN'), (';', '.'), (';', '.')]"
5688,"[('Two', 'CD'), ('other', 'AP'), ('cases', 'NN'), ('also', 'RB'), ('were', 'BE'), ('under', 'IN'), ('advisement', 'NN'), ('.', '.')]"
5693,"[('Latter-day', 'NN'), ('interest', 'NN'), ('in', 'IN'), ('Elizabethan', 'JJ'), ('singing', 'NN'), ('dates', 'NN'), ('well', 'RB'), ('back', 'RB'), ('into', 'IN'), ('the', 'AT'), ('nineteenth', 'OD'), ('century', 'NN'), ('in', 'IN'), ('England', 'NP'), (',', ','), ('much', 'QL'), ('ahead', 'RB'), ('of', 'IN'), ('similar', 'JJ'), ('revivals', 'NN'), ('in', 'IN'), ('other', 'AP'), ('countries', 'NN'), ('.', '.')]"
5694,"[('The', 'AT'), ('boy', 'NN'), ('scowled', 'VB'), ('at', 'IN'), ('him', 'PP'), (',', ','), ('and', 'CC'), ('the', 'AT'), ('girl', 'NN'), ('looked', 'VB'), ('shocked', 'VB'), ('.', '.')]"
5695,"[('Office', 'NN'), ('workers', 'NN'), ('frequently', 'RB'), ('go', 'VB'), ('out', 'RP'), ('there', 'RB'), ('to', 'IN'), ('lunch', 'NN'), ('and', 'CC'), ('swim', 'VB'), ('during', 'IN'), ('the', 'AT'), ('siesta', 'NN'), ('period', 'NN'), (',', ','), ('which', 'WD'), (',', ','), ('during', 'IN'), ('the', 'AT'), ('summer', 'NN'), (',', ','), ('lasts', 'VB'), ('from', 'IN'), ('two', 'CD'), ('until', 'IN'), ('five', 'CD'), ('in', 'IN'), ('the', 'AT'), ('afternoon', 'NN'), (',', ','), ('when', 'WR'), ('shops', 'NN'), ('and', 'CC'), ('offices', 'NN'), ('are', 'BE'), ('again', 'RB'), ('open', 'VB'), ('for', 'IN'), ('business', 'NN'), ('.', '.')]"
