id,tagged_sentence
4537,"[('Hengesbach', 'NP'), (',', ','), ('who', 'WP'), ('has', 'HV'), ('been', 'BE'), ('living', 'VB'), ('on', 'IN'), ('welfare', 'NN'), ('recently', 'RB'), (',', ','), ('said', 'VB'), ('he', 'PP'), ('hopes', 'VB'), ('to', 'TO'), ('rebuild', 'IN'), ('the', 'AT'), ('farm', 'NN'), ('which', 'WD'), ('was', 'BE'), ('settled', 'VB'), ('by', 'IN'), ('his', 'PP'), ('grandfather', 'NN'), ('in', 'IN'), ('Westphalia', 'NN'), (',', ','), ('27', 'CD'), ('miles', 'NN'), ('southwest', 'NN'), ('of', 'IN'), ('here', 'RB'), ('.', '.')]"
4540,"[('Just', 'RB'), ('the', 'AT'), ('same', 'AP'), (',', ','), ('the', 'AT'), ('old', 'JJ'), ('woman', 'NN'), ('said', 'VB'), (',', ','), ('she', 'PP'), ('would', 'MD'), ('write', 'VB'), ('to', 'IN'), ('her', 'PP'), ('nephew', 'NN'), ('in', 'IN'), ('his', 'PP'), ('boxcar', 'NN'), ('and', 'CC'), ('tell', 'VB'), ('him', 'PP'), ('she', 'PP'), ('had', 'HV'), ('met', 'VB'), ('a', 'AT'), ('nice', 'JJ'), ('man', 'NN'), ('from', 'IN'), ('his', 'PP'), ('adopted', 'AT'), ('country', 'NN'), ('.', '.')]"
4544,"[('The', 'AT'), ('men', 'NN'), ('of', 'IN'), ('Innesfree', 'NN'), ('are', 'BE'), ('got', 'VB'), ('up', 'RP'), ('authentically', 'NN'), ('in', 'IN'), ('cloth', 'NN'), ('caps', 'NN'), ('and', 'CC'), ('sweaters', 'NN'), (',', ','), ('and', 'CC'), ('their', 'PP'), ('dancing', 'NN'), ('and', 'CC'), ('singing', 'NN'), ('is', 'BE'), ('fine', 'JJ'), ('.', '.')]"
4546,"[('The', 'AT'), ('girl', 'NN'), ('asked', 'VB'), ('.', '.')]"
4548,"[('Actually', 'RB'), (',', ','), ('there', 'EX'), ('do', 'BE'), ('not', '*'), ('presently', 'MD'), ('appear', 'VB'), ('to', 'TO'), ('be', 'BE'), ('items', 'NN'), ('in', 'IN'), ('the', 'AT'), ('statute', 'NN'), ('comparable', 'JJ'), ('to', 'IN'), ('a', 'AT'), ('net', 'NN'), ('operating', 'VB'), ('loss', 'NN'), ('carryover', 'NN'), ('.', '.')]"
4550,"[('He', 'PP'), ('kicked', 'VB'), ('several', 'AP'), ('while', 'NN'), ('playing', 'VB'), ('at', 'IN'), ('Stamford', 'NP'), ('High', 'JJ'), ('School', 'NN'), (',', ','), ('including', 'IN'), ('one', 'CD'), ('that', 'WP'), ('beat', 'AT'), ('Anson', 'NN'), (',', ','), ('3-0', 'NN'), (',', ','), ('in', 'IN'), ('a', 'AT'), ('1953', 'AT'), ('district', 'NN'), ('game', 'NN'), ('.', '.')]"
4551,"[('predispositions', 'NN'), ('regarding', 'IN'), ('intelligence', 'NN'), ('.', '.')]"
4553,"[('It', 'PP'), ('has', 'HV'), ('recently', 'RB'), ('become', 'VB'), ('practical', 'VB'), ('to', 'TO'), ('use', 'VB'), ('the', 'AT'), ('radio', 'NN'), ('emission', 'NN'), ('of', 'IN'), ('the', 'AT'), ('moon', 'NN'), ('and', 'CC'), ('planets', 'NN'), ('as', 'CS'), ('a', 'AT'), ('new', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('information', 'NN'), ('about', 'IN'), ('these', 'DT'), ('bodies', 'NN'), ('and', 'CC'), ('their', 'PP'), ('atmospheres', 'NN'), ('.', '.')]"
4554,"[('Dead', 'NN'), ('fledgling', 'JJ'), ('birds', 'NN'), (',', ','), ('their', 'PP'), ('squashed-looking', 'CC'), ('nakedness', 'NN'), ('and', 'CC'), ('the', 'AT'), ('odor', 'NN'), ('of', 'IN'), ('decay', 'NN'), ('that', 'WP'), ('clung', 'VB'), ('to', 'IN'), ('the', 'AT'), ('hand', 'NN'), ('when', 'WR'), ('they', 'PP'), ('had', 'HV'), ('been', 'BE'), ('buried', 'VB'), ('in', 'IN'), ('our', 'PP'), ('graveyard', 'NN'), ('in', 'IN'), ('front', 'NN'), ('of', 'IN'), ('the', 'AT'), ('purple', 'NN'), ('flags', 'NN'), ('.', '.')]"
4558,"[('The', 'AT'), ('only', 'AP'), ('extended', 'IN'), ('view', 'NN'), ('possible', 'JJ'), ('to', 'IN'), ('anyone', 'PN'), ('less', 'AP'), ('tall', 'AP'), ('than', 'IN'), ('the', 'AT'), ('fences', 'NN'), ('was', 'BE'), ('that', 'CS'), ('obtained', 'NN'), ('from', 'IN'), ('an', 'AT'), ('upper', 'JJ'), ('bough', 'NN'), ('of', 'IN'), ('the', 'AT'), ('apple', 'NN'), ('tree', 'NN'), ('.', '.')]"
4561,"[('Nevertheless', 'RB'), (',', ','), ('the', 'AT'), ('writer', 'NN'), ('has', 'HV'), ('never', 'RB'), ('experienced', 'VB'), ('such', 'JJ'), ('spontaneity', 'NN'), ('of', 'IN'), ('discussion', 'NN'), ('after', 'IN'), ('film', 'NN'), ('showings', 'NN'), ('.', '.')]"
4562,"[('What', 'WD'), ('effort', 'TO'), ('do', 'DO'), ('you', 'PP'), ('make', 'VB'), ('to', 'TO'), ('assess', 'AT'), ('results', 'NN'), ('of', 'IN'), ('your', 'PP'), ('program', 'NN'), ('?', '.'), ('?', '.')]"
4565,"[('I', 'PP'), (',', ','), ('who', 'WP'), ('until', 'IN'), ('that', 'DT'), ('day', 'NN'), ('before', 'RB'), ('had', 'HV'), ('been', 'BE'), ('Mrs.', 'NP'), (""Salter's"", 'AT'), ('friend', 'NN'), (',', ','), ('her', 'PP'), ('equal', 'NN'), (',', ','), ('was', 'BE'), ('the', 'AT'), ('servant', 'NN'), ('now', 'RB'), ('.', '.')]"
4570,"[('But', 'CC'), ('there', 'EX'), ('were', 'BE'), ('other', 'AP'), ('homesteaders', 'NN'), ('who', 'WP'), ('passed', 'IN'), ('the', 'AT'), ('Lewis', 'TO'), ('murder', 'VB'), ('off', 'RP'), ('as', 'CS'), ('a', 'AT'), ('personal', 'JJ'), ('grudge', 'AT'), ('killing', 'NN'), (',', ','), ('the', 'AT'), ('work', 'NN'), ('of', 'IN'), ('one', 'CD'), ('of', 'IN'), ('his', 'PP'), ('neighbors', 'NN'), ('.', '.')]"
4571,"[('These', 'DT'), ('arrangements', 'NN'), ('would', 'MD'), ('have', 'HV'), ('been', 'BE'), ('impossible', 'JJ'), ('if', 'CS'), ('the', 'AT'), ('business', 'NN'), ('community', 'NN'), ('was', 'BE'), ('truly', 'RB'), ('interested', 'VB'), ('in', 'IN'), ('the', 'AT'), ('welfare', 'NN'), ('of', 'IN'), ('its', 'PP'), ('employes', 'NN'), ('.', '.')]"
4574,"[('it', 'PP'), ('resembles', 'VB'), ('Mozart', 'NN'), ('.', '.')]"
4578,"[('Most', 'AP'), ('of', 'IN'), ('the', 'AT'), ('grain', 'NN'), ('is', 'BE'), ('fed', 'VB'), ('to', 'TO'), ('swine', 'NN'), ('and', 'CC'), ('dairy', 'NN'), ('cows', 'NN'), ('and', 'CC'), ('lesser', 'JJ'), ('amounts', 'NN'), ('to', 'IN'), ('beef', 'NN'), ('cattle', 'NN'), ('and', 'CC'), ('poultry', 'NN'), ('.', '.')]"
4579,"[('Expands', 'NN'), ('and', 'CC'), ('contracts', 'NN')]"
4581,"[('Since', 'CS'), ('1944', 'CS'), ('he', 'PP'), ('has', 'HV'), ('also', 'RB'), ('conducted', 'VB'), ('regularly', 'RB'), ('at', 'IN'), ('the', 'AT'), ('San', 'NP'), ('Francisco', 'NP'), ('Opera', 'NN'), (',', ','), ('where', 'WR'), ('he', 'PP'), ('made', 'VB'), ('his', 'PP'), ('debut', 'NN'), ('with', 'IN'), ('a', 'AT'), ('memorable', 'JJ'), ('performance', 'NN'), ('of', 'IN'), (""Verdi's"", 'NP'), ('Falstaff', 'NN'), ('.', '.')]"
4584,"[('Before', 'CS'), ('he', 'PP'), ('could', 'MD'), ('snap', 'VB'), ('it', 'PP'), ('on', 'NN'), (',', ','), ('a', 'AT'), ('stinging', 'AT'), ('blow', 'NN'), ('caught', 'VB'), ('him', 'PP'), ('in', 'IN'), ('the', 'AT'), ('ribs', 'NN'), ('.', '.')]"
4585,"[('He', 'PP'), ('brought', 'VB'), ('with', 'IN'), ('him', 'PP'), ('a', 'AT'), ('mixture', 'NN'), ('of', 'IN'), ('myrrh', 'NN'), ('and', 'CC'), ('aloes', 'NN'), (',', ','), ('of', 'IN'), ('about', 'RB'), ('a', 'AT'), ('hundred', 'CD'), (""pounds'"", 'JJ'), ('weight', 'NN'), ('.', '.')]"
4589,"[('For', 'IN'), ('this', 'DT'), ('must', 'MD'), ('be', 'BE'), ('the', 'AT'), ('project', 'NN'), ('of', 'IN'), ('the', 'AT'), ('whole', 'JJ'), ('American', 'JJ'), ('people', 'NN'), ('.', '.')]"
4592,"[('Poets', 'NN'), (',', ','), ('moreover', 'RB'), (',', ','), ('dwell', 'NN'), ('on', 'IN'), ('human', 'JJ'), ('passions', 'NN'), ('.', '.')]"
4600,"[('It', 'PP'), ('was', 'BE'), ('not', '*'), ('until', 'CS'), ('we', 'PP'), ('had', 'HV'), ('returned', 'VB'), ('to', 'IN'), ('the', 'AT'), ('city', 'NN'), ('to', 'TO'), ('live', 'VB'), (',', ','), ('while', 'CS'), ('I', 'PP'), ('was', 'BE'), ('still', 'RB'), ('at', 'IN'), ('Brown', 'NP'), ('and', 'CC'), (""Sharpe's"", 'NN'), (',', ','), ('that', 'CS'), ('I', 'PP'), ('felt', 'VB'), ('the', 'AT'), ('full', 'JJ'), ('impact', 'NN'), ('of', 'IN'), ('evangelical', 'JJ'), ('Christianity', 'NN'), ('.', '.')]"
4603,"[('In', 'IN'), ('the', 'AT'), ('end', 'NN'), (',', ','), ('he', 'PP'), ('said', 'VB'), (':', ':'), ('``', '``'), (""I'm"", 'PP'), ('not', '*'), ('enchanted', 'VB'), ('by', 'IN'), ('the', 'AT'), ('proposition', 'NN'), (',', ','), ('sir', 'NN'), ('.', '.')]"
4606,"[('Christiana', 'NP'), ('and', 'CC'), ('Delaware', 'NP'), ('would', 'NN'), (',', ','), ('in', 'IN'), ('turn', 'NN'), (',', ','), ('be', 'BE'), ('required', 'VB'), ('to', 'TO'), ('pass', 'VB'), ('on', 'IN'), ('the', 'AT'), ('voting', 'NN'), ('rights', 'NN'), ('to', 'IN'), ('the', 'AT'), ('General', 'NN'), ('Motors', 'NN'), ('shares', 'NN'), ('allocable', 'VB'), ('to', 'IN'), ('them', 'PP'), ('to', 'IN'), ('their', 'PP'), ('own', 'JJ'), ('stockholders', 'NN'), ('.', '.')]"
4607,"[('We', 'PP'), ('designated', 'IN'), ('one', 'CD'), ('day', 'NN'), ('a', 'AT'), ('week', 'NN'), ('as', 'CS'), ('the', 'AT'), ('time', 'NN'), ('when', 'WR'), ('neighborhood', 'JJ'), ('teen-agers', 'NN'), ('might', 'MD'), ('swim', 'VB'), ('at', 'IN'), ('definite', 'CD'), ('hours', 'NN'), ('.', '.')]"
4611,"[('I', 'PP'), ('really', 'RB'), (""didn't"", 'DO'), ('know', 'VB'), ('what', 'WD'), ('he', 'PP'), ('meant', 'VB'), ('.', '.')]"
4614,"[('Perhaps', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'AT'), ('reasons', 'IN'), ('these', 'DT'), ('Sonatas', 'NN'), ('are', 'BE'), ('not', '*'), ('programmed', 'AT'), ('more', 'QL'), ('often', 'RB'), ('is', 'BE'), ('their', 'PP'), ('great', 'JJ'), ('length', 'NN'), ('.', '.')]"
4616,"[(""It's"", 'PP'), ('good', 'NN'), ('for', 'IN'), ('cutting', 'VB'), ('all', 'AB'), ('the', 'AT'), ('planking', 'NN'), ('because', 'CS'), ('it', 'PP'), ('cuts', 'VB'), ('with', 'IN'), ('a', 'AT'), ('bit-like', 'AT'), ('blade', 'NN'), ('at', 'IN'), ('high', 'JJ'), ('rpm', 'NN'), ('and', 'CC'), ('does', 'DO'), ('not', '*'), ('chatter', 'IN'), ('the', 'AT'), ('plywood', 'NN'), ('like', 'CS'), ('a', 'AT'), ('saber', 'PP'), ('saw', 'VB'), ('.', '.')]"
4617,"[('The', 'AT'), ('``', '``'), ('moving', 'NN'), (""''"", ""''""), ('picture', 'NN'), ('of', 'IN'), ('the', 'AT'), ('train', 'NN'), ('or', 'CC'), ('the', 'AT'), ('wave', 'NN'), ('coming', 'VB'), ('at', 'IN'), ('the', 'AT'), ('audience', 'NN'), ('is', 'BE'), (',', ','), ('to', 'TO'), ('be', 'BE'), ('sure', 'JJ'), (',', ','), ('more', 'QL'), ('intense', 'JJ'), ('than', 'CS'), ('a', 'AT'), ('still', 'JJ'), ('picture', 'NN'), ('of', 'IN'), ('the', 'AT'), ('same', 'AP'), ('subject', 'NN'), (',', ','), ('but', 'CC'), ('the', 'AT'), ('difference', 'NN'), ('is', 'BE'), ('really', 'RB'), ('one', 'CD'), ('of', 'IN'), ('degree', 'NN'), (';', '.'), (';', '.')]"
4618,"[('Gannon', 'NP'), ('contributed', 'VB'), ('saving', 'JJ'), ('plays', 'NN'), ('on', 'IN'), ('the', 'AT'), (""Falcons'"", '('), ('aerial', 'JJ'), ('thrusts', 'NN'), ('in', 'IN'), ('the', 'AT'), ('late', 'JJ'), ('stages', 'NN'), ('.', '.')]"
4620,"[('And', 'CC'), ('when', 'WR'), ('you', 'PP'), ('get', 'VB'), ('off', 'IN'), ('this', 'DT'), ('job', 'NN'), ('tonight', 'NN'), (',', ','), ('well', 'RB'), (',', ','), ('you', 'PP'), ('can', 'MD'), ('gimme', 'VB'), ('something', 'PN'), ('to', 'TO'), ('eat', 'VB'), (""''"", ""''""), ('.', '.')]"
4625,"[('Despite', 'IN'), ('the', 'AT'), ('opposition', 'NN'), ('of', 'IN'), ('the', 'AT'), ('city', 'NN'), ('newspapers', 'NN'), (',', ','), ('the', 'AT'), ('Pratt', 'NN'), ('Hall', 'NN'), ('meeting', 'NN'), ('``', '``'), ('brought', 'VB'), ('together', 'RB'), ('a', 'AT'), ('very', 'QL'), ('respectable', 'AT'), ('audience', 'NN'), (',', ','), ('composed', 'VB'), ('in', 'IN'), ('part', 'NN'), ('of', 'IN'), ('those', 'DT'), ('who', 'WP'), ('had', 'HV'), ('been', 'BE'), ('distinguished', 'VB'), ('for', 'IN'), ('years', 'NN'), ('for', 'IN'), ('their', 'PP'), ('radical', 'JJ'), ('views', 'NN'), ('upon', 'IN'), ('the', 'AT'), ('subject', 'NN'), ('of', 'IN'), ('slavery', 'NN'), (',', ','), ('of', 'IN'), ('many', 'AP'), ('of', 'IN'), ('our', 'PP'), ('colored', 'JJ'), ('citizens', 'NN'), (',', ','), ('and', 'CC'), ('of', 'IN'), ('those', 'DT'), ('who', 'WP'), ('were', 'BE'), ('attracted', 'VB'), ('to', 'IN'), ('the', 'AT'), ('place', 'NN'), ('by', 'IN'), ('the', 'AT'), ('novelty', 'NN'), ('of', 'IN'), ('such', 'AB'), ('a', 'AT'), ('gathering', 'NN'), (""''"", ""''""), ('.', '.')]"
4627,"[('Now', 'RB'), ('he', 'PP'), ('broke', 'VB'), ('them', 'PP'), ('open', 'JJ'), (',', ','), ('hoping', 'VB'), ('a', 'AT'), ('good', 'JJ'), ('meal', 'NN'), ('might', 'MD'), ('lessen', 'IN'), ('this', 'DT'), ('depression', ','), ('crushing', 'VB'), ('Hettie', 'NN'), ('.', '.')]"
4628,"[('Saturday', 'NR'), (',', ','), ('Sunday', 'NN'), (',', ','), ('or', 'CC'), ('holiday', 'NN'), ('.', '.')]"
4630,"[('A', 'AT'), ('``', '``'), ('concert', 'NN'), ('of', 'IN'), ('free', 'JJ'), ('nations', 'NN'), (""''"", ""''""), ('should', 'MD'), ('take', 'VB'), ('its', 'PP'), ('inspiration', 'NN'), ('from', 'IN'), ('the', 'AT'), ('traditions', 'NN'), ('of', 'IN'), ('the', 'AT'), ('nineteenth', 'OD'), ('century', 'NN'), ('Concert', 'NN'), ('of', 'IN'), ('Europe', 'NP'), ('with', 'IN'), ('its', 'PP'), ('common', 'JJ'), ('values', 'NN'), ('and', 'CC'), ('accepted', ','), ('``', '``'), ('rules', 'NN'), ('of', 'IN'), ('the', 'AT'), ('game', 'NN'), (""''"", ""''""), ('.', '.')]"
4634,"[('Best', 'JJ'), ('from', 'IN'), ('abroad', 'NN'), ('.', '.')]"
4636,"[('I', 'PP'), ('gaped', 'VB'), ('at', 'IN'), ('her', 'PP'), ('.', '.')]"
4637,"[('Afterwards', 'RB'), ('you', 'PP'), ('did', 'DO'), ('well', 'RB'), ('enough', 'NN'), ('.', '.')]"
4638,"[('The', 'AT'), ('gala', 'NN'), ('is', 'BE'), ('the', 'AT'), ('Thrift', 'NN'), (""Shop's"", 'AT'), ('annual', 'JJ'), ('bundle', 'NN'), ('party', 'NN'), ('and', 'CC'), (',', ','), ('as', 'CS'), ('all', 'AB'), ('Thrift', 'NN'), ('Shop', 'NN'), ('friends', 'PP'), ('know', 'VB'), (',', ','), ('that', 'DT'), ('means', 'VB'), ('the', 'AT'), ('admission', 'NN'), ('is', 'BE'), ('a', 'AT'), ('bundle', 'NN'), ('of', 'IN'), ('used', 'JJ'), ('clothing', 'NN'), ('in', 'IN'), ('good', 'JJ'), ('condition', 'NN'), (',', ','), ('contributions', 'NN'), ('of', 'IN'), ('household', 'NN'), ('equipment', 'NN'), (',', ','), ('bric-a-brac', 'NN'), ('and', 'CC'), ('such', 'JJ'), ('to', 'TO'), ('stock', 'IN'), ('the', 'AT'), ('shelves', 'NN'), ('at', 'IN'), ('the', 'AT'), (""shop's"", 'IN'), ('headquarters', 'NN'), ('at', 'IN'), ('1213', 'RN'), ('Walnut', 'IN'), ('St.', 'NN'), ('.', '.')]"
4640,"[('The', 'AT'), ('slippage', 'NN'), ('of', 'IN'), ('the', 'AT'), ('drive', 'NN'), ('belts', 'NN'), ('caused', 'VB'), ('the', 'AT'), ('aerator', 'NN'), ('to', 'TO'), ('slow', 'VB'), ('down', 'RP'), ('and', 'CC'), ('reduce', 'VB'), ('oxygen', 'NN'), ('transfer', 'NN'), ('as', 'QL'), ('well', 'RB'), ('as', 'CS'), ('the', 'AT'), ('mixing', 'NN'), ('of', 'IN'), ('the', 'AT'), ('raw', 'JJ'), ('sewage', 'NN'), ('.', '.')]"
4643,"[('As', 'CS'), ('he', 'PP'), ('went', 'VB'), ('out', 'RP'), ('he', 'PP'), ('told', 'VB'), ('Freddie', 'IN'), ('the', 'AT'), ('dinner', 'NN'), ('was', 'BE'), ('perfect', 'NN'), (',', ','), ('and', 'CC'), ('when', 'WR'), ('he', 'PP'), ('got', 'VB'), ('his', 'PP'), ('hat', 'NN'), ('and', 'CC'), ('coat', 'NN'), ('from', 'IN'), ('Nancy', 'AT'), ('Parks', 'NN'), ('and', 'CC'), ('put', 'VB'), ('a', 'AT'), ('fifty-cent', 'AT'), ('piece', 'NN'), ('in', 'IN'), ('the', 'AT'), ('slot', 'NN'), (',', ','), ('he', 'PP'), ('told', 'VB'), ('her', 'PP'), ('to', 'TO'), ('be', 'BE'), ('sure', 'JJ'), ('that', 'CS'), ('it', 'PP'), ('went', 'VB'), ('toward', 'IN'), ('her', 'PP'), ('dowry', 'NN'), ('.', '.')]"
4645,"[('In', 'IN'), ('that', 'DT'), ('moment', 'NN'), ('of', 'IN'), ('vision', 'NN'), ('Adam', 'PP'), ('heard', 'VB'), ('the', 'AT'), ('voice', 'NN'), ('within', 'IN'), ('himself', 'PP'), ('saying', 'VB'), (':', ':'), ('I', 'PP'), ('must', 'MD'), ('not', '*'), ('hate', 'VB'), ('him', 'PP'), (',', ','), ('I', 'PP'), ('must', 'MD'), ('not', '*'), ('hate', 'VB'), ('him', 'PP'), ('or', 'CC'), ('I', 'PP'), ('shall', 'MD'), ('die', 'VB'), ('.', '.')]"
4648,"[('Then', 'RB'), ('they', 'PP'), ('were', 'BE'), ('given', 'VB'), ('1/2', 'VB'), ('to', 'TO'), ('1-1/2', 'IN'), ('avocados', 'NN'), ('per', 'IN'), ('day', 'NN'), ('as', 'CS'), ('a', 'AT'), ('substitute', 'NN'), ('for', 'IN'), ('part', 'NN'), ('of', 'IN'), ('their', 'PP'), ('dietary', 'AT'), ('fat', 'JJ'), ('consumption', 'NN'), ('.', '.')]"
4649,"[('In', 'IN'), ('addition', 'NN'), ('to', 'TO'), ('urging', 'AT'), ('greater', 'JJ'), ('restrictions', 'NN'), ('on', 'IN'), ('aerial', 'JJ'), ('spraying', 'NN'), (',', ','), ('Buchheister', 'BE'), ('called', 'VB'), ('for', 'IN'), ('support', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Wilderness', 'NN'), ('bill', 'NN'), (',', ','), ('creation', 'NN'), ('of', 'IN'), ('national', 'JJ'), ('seashore', 'NN'), ('parks', 'NN'), (',', ','), ('including', 'IN'), ('Point', 'NN'), ('Reyes', '.'), (';', '.'), (';', '.')]"
4650,"[('She', 'PP'), ('sees', 'VB'), ('that', 'CS'), ('there', 'EX'), ('is', 'BE'), ('a', 'AT'), ('cup', 'NN'), ('of', 'IN'), ('steaming', 'IN'), ('hot', 'JJ'), ('coffee', 'NN'), ('awaiting', 'VB'), ('him', 'PP'), ('and', 'CC'), ('the', 'AT'), ('two', 'CD'), ('chat', 'CC'), ('informally', 'RB'), ('as', 'CS'), ('she', 'PP'), ('presents', 'VB'), ('the', 'AT'), ('rules', 'NN'), ('of', 'IN'), ('the', 'AT'), ('center', 'NN'), ('and', 'CC'), ('explains', 'JJ'), ('procedures', 'NN'), ('.', '.')]"
4653,"[('``', '``'), ('Where', 'MD'), ('have', 'HV'), ('you', 'PP'), ('been', 'BE'), ('all', 'AB'), ('these', 'DT'), ('years', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
4655,"[('Serious', 'JJ'), (',', ','), ('yes', 'RB'), (',', ','), ('but', 'CC'), ('also', 'RB'), ('much', 'QL'), ('laughter', 'NN'), ('.', '.')]"
4657,"[('The', 'AT'), ('large', 'JJ'), ('acreage', 'NN'), ('in', 'IN'), ('the', 'AT'), ('Southwest', 'NR'), ('Redevelopment', 'AT'), ('area', 'NN'), ('beckons', 'AT'), ('white', 'JJ'), ('people', 'NN'), ('--', '--'), ('what', 'NN'), ('with', 'IN'), ('high-priced', 'AT'), ('town', 'NN'), ('houses', 'NN'), ('and', 'CC'), ('elevator', 'IN'), ('apartments', 'NN'), ('.', '.')]"
4658,"[('Similar', 'JJ'), ('orders', 'NN'), ('were', 'BE'), ('given', 'VB'), ('to', 'IN'), ('the', 'AT'), ('Maryland', 'NP'), ('militia', 'NN'), ('.', '.')]"
4660,"[('``', '``'), ('The', 'AT'), ('majority', 'NN'), ('of', 'IN'), ('children', 'NN'), ('in', 'IN'), ('the', 'AT'), ('United', 'VB'), ('States', 'NN'), ('could', 'MD'), ('benefit', 'VB'), ('by', 'IN'), ('some', 'DT'), ('form', 'NN'), ('of', 'IN'), ('orthodontic', 'JJ'), ('treatment', 'NN'), (""''"", ""''""), (',', ','), ('says', 'VB'), ('Dr.', 'NN'), ('Allan', 'NP'), ('G.', 'NP'), ('Brodie', 'NN'), (',', ','), ('professor', 'NN'), ('and', 'CC'), ('head', 'NN'), ('of', 'IN'), ('the', 'AT'), ('department', 'NN'), ('of', 'IN'), ('orthodontics', 'NN'), ('at', 'IN'), ('the', 'AT'), ('University', 'NN'), ('of', 'IN'), ('Illinois', 'NP'), ('and', 'CC'), ('a', 'AT'), ('nationally', 'BE'), ('recognized', 'VB'), ('authority', 'NN'), ('in', 'IN'), ('his', 'PP'), ('field', 'NN'), ('.', '.')]"
4667,"[('The', 'AT'), ('Man', 'NN'), ('from', 'IN'), ('Mars', 'NP'), ('had', 'HV'), ('interrupted', 'VB'), ('him', 'PP'), ('with', 'IN'), ('his', 'PP'), ('work', 'NN'), ('half', 'AB'), ('finished', 'NN'), ('--', '--'), ('and', 'CC'), ('that', 'DT'), ('stupid', 'JJ'), ('jackass', 'NN'), ('Short', 'PP'), ('was', 'BE'), ('certain', 'JJ'), ('to', 'TO'), ('louse', 'VB'), ('it', 'PP'), ('up', 'RP'), ('.', '.')]"
4671,"[('Labor', 'NN'), ('fights', 'NN'), ('to', 'TO'), ('change', 'VB'), ('its', 'PP'), ('collar', 'NN'), ('from', 'IN'), ('blue', 'NN'), ('to', 'IN'), ('white', 'JJ'), ('.', '.')]"
4677,"[('the', 'AT'), ('sweet', 'JJ'), ('and', 'CC'), ('funny', 'AT'), ('little', 'JJ'), ('dance', 'NN'), ('about', 'IN'), ('potato', 'NN'), ('planting', 'BE'), ('called', 'VB'), ('``', '``'), (""Bul'ba"", 'NN'), (""''"", ""''""), (';', '.'), (';', '.')]"
4680,"[('the', 'AT'), ('ceramic', 'JJ'), ('material', 'NN'), ('of', 'IN'), ('the', 'AT'), ('age', 'NN'), ('is', 'BE'), ('more', 'QL'), ('abundant', 'NN'), (',', ','), ('more', 'QL'), ('diversified', 'NN'), (',', ','), ('and', 'CC'), ('more', 'AP'), ('indicative', 'NN'), ('of', 'IN'), ('the', 'AT'), ('hopes', 'NN'), ('and', 'CC'), ('fears', 'NN'), ('of', 'IN'), ('its', 'PP'), ('makers', 'NN'), (',', ','), ('who', 'WP'), ('begin', 'VB'), ('to', 'TO'), ('show', 'VB'), ('scenes', 'NN'), ('of', 'IN'), ('human', 'JJ'), ('life', 'NN'), ('and', 'CC'), ('death', 'NN'), ('.', '.')]"
4681,"[('``', '``'), ('How', 'WR'), ('do', 'DO'), ('you', 'PP'), ('feel', 'VB'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
4684,"[('The', 'AT'), ('washing', 'NN'), ('process', 'NN'), ('whereby', 'WR'), ('soils', 'NN'), ('are', 'BE'), ('removed', 'VB'), ('consists', 'RN'), ('basically', 'NN'), ('of', 'IN'), ('applying', 'VB'), ('mechanical', 'JJ'), ('action', 'NN'), ('to', 'TO'), ('loosen', 'IN'), ('the', 'AT'), ('dirt', 'NN'), ('particles', 'NN'), ('and', 'CC'), ('dried', 'AT'), ('matter', 'NN'), ('in', 'IN'), ('the', 'AT'), ('presence', 'NN'), ('of', 'IN'), ('water', 'NN'), ('which', 'WD'), ('helps', 'VB'), ('to', 'TO'), ('float', 'VB'), ('off', 'IN'), ('the', 'AT'), ('debris', 'NN'), ('and', 'CC'), ('acts', 'NN'), (',', ','), ('to', 'IN'), ('some', 'DT'), ('extent', 'NN'), (',', ','), ('as', 'CS'), ('a', 'AT'), ('dissolving', 'NN'), ('and', 'CC'), ('solvating', 'JJ'), ('agent', 'NN'), ('.', '.')]"
4686,"[('Provided', 'VB'), (',', ','), ('That', 'CS'), ('nothing', 'NN'), ('in', 'IN'), ('this', 'DT'), ('provision', 'NN'), ('shall', 'MD'), ('be', 'BE'), ('construed', 'VB'), ('to', 'TO'), ('limit', 'VB'), ('the', 'AT'), ('life', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Commission', 'NN'), (',', ','), ('or', 'CC'), ('its', 'PP'), ('authority', 'NN'), ('to', 'TO'), ('act', 'VB'), ('on', 'IN'), ('future', 'JJ'), ('agreements', 'NN'), ('which', 'WD'), ('may', 'MD'), ('be', 'BE'), ('effected', 'VB'), ('under', 'IN'), ('the', 'AT'), ('provisions', 'NN'), ('of', 'IN'), ('this', 'DT'), ('legislation', 'NN'), ('.', '.')]"
4689,"[('How', 'WR'), ('we', 'PP'), ('travel', 'VB'), ('through', 'IN'), ('the', 'AT'), ('forest', 'NN'), ('is', 'BE'), ('for', 'IN'), ('each', 'DT'), (""man's"", 'NN'), ('conscience', 'NN'), ('.', '.')]"
